"id_estac","RMSE","BIAS","PBIAS","Pearson","Willmott","Pct_NA"
"30210",2.203465635529,1.47816452,10.6303251040963,0.747371568238916,0.77896148762172,100
"30238",3.88841438486302,-3.83187903426791,-20.065861845675,0.958791131178678,0.63208712039349,100
"30387",1.33824236030369,-0.013194175141243,0.627680492837622,0.737791512476167,0.855052777812895,100
"30391",1.33824236030369,-0.013194175141243,0.627680492837622,0.737791512476167,0.855052777812895,100
"30395",1.33824236030369,-0.013194175141243,0.627680492837622,0.737791512476167,0.855052777812895,100
"30487",1.35962940079943,-0.201491528301887,-1.39962503798341,0.661440945710315,0.796935488776128,100
"30210",2.203465635529,1.47816452,10.6303251040963,0.747371568238916,0.77896148762172,100
"30238",3.88841438486302,-3.83187903426791,-20.065861845675,0.958791131178678,0.63208712039349,100
"30387",1.33824236030369,-0.013194175141243,0.627680492837622,0.737791512476167,0.855052777812895,100
"30391",1.33824236030369,-0.013194175141243,0.627680492837622,0.737791512476167,0.855052777812895,100
"30395",1.33824236030369,-0.013194175141243,0.627680492837622,0.737791512476167,0.855052777812895,100
"30487",1.35962940079943,-0.201491528301887,-1.39962503798341,0.661440945710315,0.796935488776128,100
