#      date    lon    lat    value 
cdo(1) remapnn: Nearest neighbor weights from lonlat (9x9) to lonlat (1x1) grid
 1964-05-01 -97.1333 19.0533 13.15249 
 1964-06-01 -97.1333 19.0533 12.40591 
 1964-07-01 -97.1333 19.0533 11.93472 
 1964-08-01 -97.1333 19.0533 12.43325 
 1964-09-01 -97.1333 19.0533 12.47256 
 1964-10-01 -97.1333 19.0533 10.19937 
 1964-11-01 -97.1333 19.0533 10.01968 
 1964-12-01 -97.1333 19.0533 8.456934 
 1965-01-01 -97.1333 19.0533 7.833398 
 1965-02-01 -97.1333 19.0533 9.337793 
 1965-03-01 -97.1333 19.0533  11.8981 
 1965-04-01 -97.1333 19.0533 12.61538 
 1965-05-01 -97.1333 19.0533 13.33047 
 1965-06-01 -97.1333 19.0533 12.67886 
 1965-07-01 -97.1333 19.0533 11.34902 
 1965-08-01 -97.1333 19.0533 11.63711 
 1965-09-01 -97.1333 19.0533 12.37808 
 1965-10-01 -97.1333 19.0533  10.8561 
 1965-11-01 -97.1333 19.0533 10.45425 
 1965-12-01 -97.1333 19.0533 9.859522 
 1966-01-01 -97.1333 19.0533 8.419092 
 1966-02-01 -97.1333 19.0533 9.433985 
 1966-03-01 -97.1333 19.0533 9.743067 
 1966-04-01 -97.1333 19.0533 12.57314 
 1966-05-01 -97.1333 19.0533 13.07217 
 1966-06-01 -97.1333 19.0533 12.86904 
 1966-07-01 -97.1333 19.0533 12.70547 
 1966-08-01 -97.1333 19.0533 12.59316 
 1966-09-01 -97.1333 19.0533 12.44351 
 1966-10-01 -97.1333 19.0533 11.45303 
 1966-11-01 -97.1333 19.0533 8.519678 
 1966-12-01 -97.1333 19.0533 8.214746 
 1967-01-01 -97.1333 19.0533 8.414209 
 1967-02-01 -97.1333 19.0533 9.676172 
 1967-03-01 -97.1333 19.0533 10.60855 
 1967-04-01 -97.1333 19.0533 12.33242 
 1967-05-01 -97.1333 19.0533  13.3876 
 1967-06-01 -97.1333 19.0533 13.40005 
 1967-07-01 -97.1333 19.0533 11.97695 
 1967-08-01 -97.1333 19.0533 12.50015 
 1967-09-01 -97.1333 19.0533  12.4042 
 1967-10-01 -97.1333 19.0533 11.15469 
 1967-11-01 -97.1333 19.0533  10.1332 
 1967-12-01 -97.1333 19.0533 10.16934 
 1968-01-01 -97.1333 19.0533 8.553614 
 1968-02-01 -97.1333 19.0533 8.402979 
 1968-03-01 -97.1333 19.0533 10.19741 
 1968-04-01 -97.1333 19.0533 12.60147 
 1968-05-01 -97.1333 19.0533 13.26846 
 1968-06-01 -97.1333 19.0533 13.18618 
 1968-07-01 -97.1333 19.0533 12.12612 
 1968-08-01 -97.1333 19.0533 12.30996 
 1968-09-01 -97.1333 19.0533  12.8583 
 1968-10-01 -97.1333 19.0533 11.85757 
 1968-11-01 -97.1333 19.0533 10.82778 
 1968-12-01 -97.1333 19.0533 9.854151 
 1969-01-01 -97.1333 19.0533 9.688868 
 1969-02-01 -97.1333 19.0533 11.53579 
 1969-03-01 -97.1333 19.0533  12.2792 
 1969-04-01 -97.1333 19.0533   14.048 
 1969-05-01 -97.1333 19.0533 14.30215 
 1969-06-01 -97.1333 19.0533 15.06509 
 1969-07-01 -97.1333 19.0533 13.26553 
 1969-08-01 -97.1333 19.0533 13.09487 
 1969-09-01 -97.1333 19.0533 12.84097 
 1969-10-01 -97.1333 19.0533 12.52676 
 1969-11-01 -97.1333 19.0533 10.24844 
